Review,Polarity,Town,Region,Type
"En realidad presume de ser uno de los hoteles mas tradicionales de la zona, de mayor calidad y servicio, en realidad no es así, no niego que es pintoresco, y su antigüedad te remonta al pasado, a quienes nos gusta eso lo apreciamos sin embargo eso se opaca con el servicio de sus empleados, cuando llegue a hacer check in había aproximadamente 4 empleados en el lobby acostados en los sillones dando una mala impresión, tanto que mi mujer se sintió bastan incomoda de pasar entre ellos. La habitación que me toco era ""ejecutiva"" supongo que son las mas nuevas, ya que el área del edifico se ve recen re-modelada y el mobiliario así como la habitación se ve nuevo, de eso no me puedo quejar, las camas son muy cómodas así como lo demás  que encontramos dentro, no había agua de cortesía lo",3.0,Orizaba,Veracruz,Hotel
"El registro de salida, pero frío. El conserje era muy buenas como nos ayudaron con nuestro equipaje y nos dio las indicaciones de las señales de mano y muy chapurrea el inglés. Las habitaciones estaban limpias y cómodas averagely. Servicios de habitación y baño eran poquito menos de adecuado. La habitación de la planta baja en el que nos alojamos estaba muy mal ventilado ... sin ventilación, así que tuvimos que pedir un ventilador. nivel de ruido en este hotel es alto. Las parejas que tienen 'felices momentos' puede literalmente ser oído de casi todo.  El desayuno era bueno. El personal en general no está mal, excepto por el recepcionista de dama que parece tener un duro día ... todos los días!  La ubicación del hotel es increíble! Las callejuelas que rodean el hotel y la plaza",3.0,San_Cristobal_de_las_Casas,Chiapas,Hotel
"El lugar está descuidado, poco aseado. El mole poblano es muy bueno, así como, los tlacoyos. El encacahuatado y el arroz, no recomendables. Los precios son accesibles",3.0,Zacatlan,Puebla,Restaurant
"Tengo que decir que esto es normal. No está mal de ningún modo y no es genial. El precio es normal y, en general, me recuerda a la cena estándar en casa",3.0,Sayulita,Nayarit,Restaurant
"Acepto que en días feriados tienen más comensales pero no es justificación para dar un mal servicio!! Al contrario deberían de organizarse mejor, la actitud de los meseros falla y de más personal ( no todo) pero es actitud!! Los mojitos malos las margaritas buenas!!...Más",2.0,Taxco,Guerrero,Restaurant
"Tulum,Se encuentra en un lugar privilegiado de la Rivera Maya. El encalle está bien elegido para esta ciudad Maya, en plena costa y con unas edificaciones, tal vez no tan magnánimas como otros lugares de la Rivera Maya, pero el entorno y el lugar, le hace ser un sitio especial, desde para tomar un baño hasta para valorar lo listos que eran los Mayas.Te recomiendo coger un guía.",5.0,Tulum,QuintanaRoo,Attractive
"Nos empezamos a venir aquí antes, la ubicación nos trasladamos. Entonces era bueno. Utilizamos para conseguir los bocadillos y las patatas húngaro. Ahora parece ... diferente? Había un montón de moscas que era molesto. Lo que parecía ser las patatas húngaro estaban sentados en la...mesa y moscas. Vivian fue muy agradable con nosotros a pesar de las críticas ... Me parece que los precios son altos. Un plato de pescado era 205 pesos. Eso es aproximadamente 12 dólares. Cuando la noche anterior que comimos en el Bally's-Hoo y yo pasamos sólo 10 dólares en una bonita pieza de pescado garlicky y una cerveza y unas vistas impresionantes de la water....interestingMás",3.0,Isla_Mujeres,QuintanaRoo,Restaurant
"Fui a comer anteayer y sólo diré que abajo de la primera mesa que me dieron había UÑAS CORTADAS, lo cual me asqueó terriblemente. En el baño no hay papel, y entre las frutas que se usan para preparar los jugos había una lagartija y...Más",1.0,Mazunte,Oaxaca,Restaurant
"Confía en mí, es difícil olvidar la memoria de alojarse aquí. Este lugar es tan increíble. La playa es preciosa y te hace olvidar todos los problemas que tienen en su vida. El hotel ofrece cómodas habitaciones con WiFi y un personal que habla bien inglés. Las habitaciones son sencillas pero agradables y limpias. Caminando en la playa es un deber!",4.0,Tulum,QuintanaRoo,Hotel
Me dieron una habitación incorrecta y cuando me di cuenta solo me ofrecieron ir a una platica de vip access para hacerme un descuento de 150 dólares es decir ellos (dreams) no se hizo cargo de nada. Mi negativa fue total ya que de ningún modo desperdíciare 1:30 horas de mi tiempo para algo así. No obstante a ello la recepcionista de forma despota me dijo que ellos no se iban a encargar de nada. El servicio de limpieza deplorable y hay mucha discriminación en ese hotel sea quien sea los extranjeros son prioridad,2.0,Tulum,QuintanaRoo,Hotel
"Tenía unos amigos que viven en la calle cobo Lucas México a este restaurante/bar en la cima y aislado con vistas al Océano Pacífico en Todos Santos. Primero fueron las margaritas en el patio con vistas a kilómetros de playa hermosa y el océano con...más avistamientos de ballenas descarga podíamos contar. El personal es profesional y experiencia y muy atento. Disfrutamos de una espectacular puesta de sol después de que nos mudamos en bajo el gran techo de paja al aire libre para cenar. El menú ofrece una gran variedad de marisco, pollo y carne, así como opciones de aperitivos y especialidades internacionales y parte y los locales. El servicio era excelente. Buena selección de vinos y cócteles. Comida llegó rápidamente y todos disfrutamos de su selección. Sólo estuvimos una semana de vacaciones, pero tuve que hacer un viaje de regreso a disfrutar del ambiente de nuevo. Bien vale la pena el tiempo y la distancia. . . . . . . Leo, Jorge Lorenzo y Juan, tendrá un excelente cuidado de todos los que apartarse de las multitudes. No te lo pierdas.Más",5.0,TodosSantos,Baja_CaliforniaSur,Restaurant
"Los enormes mosquitos ... Tan grande como caballos, intentaron recogernos y llevarnos lejos!muchos, no pudimos disfrutar de la visita ... ADVERTENCIA ... los mosquitos son enormes!",2.0,Isla_Mujeres,QuintanaRoo,Attractive
un lugar hermoso para desayunar hay excelente platillos para escoger y un excelente servicio de Roger y su compañero Luis son buenos y amables gracias a todos que son muy amables,5.0,Valladolid,Yucatan,Restaurant
"Quiero ocupar este espacio para comentarle que los cuartos y el servicio a ciertos es tan muy bien.  En referencia a los alimentos considero que estan variados, higiénicos y de buen sabor además de una atencien muy buena.  Sugerencias mejor el casino porque esta muy deteriorado y huele mucho a humedad.  Sobre la alberca esta el agua muy fría. Estar atentos a arreglas en las habitaciones.  Gracias los califico con un 9. Felicidades!",5.0,Patzcuaro,Michoacan,Hotel
"Nuestra familia disfrutó mucho este hotel. Las camas eran muy cómodas. La habitación era grande y luminosa. El cuarto de baño tenía un buen tamaño. La decoración es sencilla y todo estaba muy limpio. El personal es muy agradable. La piscina es pequeña, pero después de un día caluroso en las ruinas de Palenque, fue genial. El hotel es una gran relación calidad-precio. No probamos el restaurante. Hay muchas opciones para la cena 2 o 3 puertas. Está a unos 10 minutos a pie del centro de la ciudad. Está a 4 cuadras de la terminal de autobuses ADO. Hay un gran supermercado en unos 200 metros.",4.0,Palenque,Chiapas,Hotel
experiencia muy buena y extraña muy bien explicada por los guias,4.0,Valladolid,Yucatan,Restaurant
"A lo largo de este recorrido por la ""casa cuervo"" se cuenta la historia de el tequila y su elaboración completa.. Cuenta con recorridos guiados y a lo largo se va ofreciendo tequila para degustar.. cuenta con una cata de tequilas de la familia cuervo...",3.0,Tequila,Jalisco,Attractive
"El mejor hotel de Loreto. Excelente personal, excelente comida, excelentes chefs. ya sea que se quede a pasar la noche, o simplemente pase a comer, se case allí como lo hicimos el año pasado, no puede superarlo. El brunch del domingo es para morirse. Coma lo que hay en el menú o traiga su pescado. Siempre hacen el mejor trabajo. ¡Aline, Oswaldo y el equipo son increíbles!",5.0,Loreto,Baja_CaliforniaSur,Hotel
"Buen día a todos, contrate el Tour via TripAdvisor pague 28.60 dólares, para salir un domingo. Estuve llamando a el teléfono que viene en la reservación y jamás me contestaron, así que el sábado por la noche, y digo por la noche ya que tenia otro recorrido qué me recomendó el hotel donde me hospede, y quienes me ubicaron más o menos donde era el de Sauza, pues fui y me dijeron que no me preocupara qué mañana había gente. Fui al día siguiente, llegue allí y la verdad que una muy mala actitud de la muchacha encargada, no me esperaba el recibimiento del Papa pero tampoco qué me dijeran hay espere donde pueda y sugiera en su celular. Espere alrededor de 30 min en el lugar! Bonito! No expectacular. El recorrido no puedo negar que es corto, pero interesantes en el jardín botánico! El guía es excelente! Atendió a todas las preguntas que le hice y bueno la experiencia de jardín botánico como menciones es buena! Hasta llevan sombreros para prestar  porque si esta fuerte el sol! Un buen punto a favor!Lo de gran valor es la visita a la bodega de las barricas creo q ese punto es excelente porque el guía te explica muy bien todo sobre el proceso de elaboración. La visita a la fabrica es buena sumamente tecnificado, como venía de otro recorrido siento que cambio mucho mi espectativa al saber lo que ahora es Sauza y el porque. No lo menciono porque creo que es un punto muy importante del recorrido qué hace reflexionar mucho. Eso es al final del recorrido Agradezco mucho al guía sinceramente muy pero muy bien! Detalles de lenguaje con palabras o frases del ""aiga"" pero nada que no se pueda solucionar.Lo malo! Cuando llegue nuevamente a casa Sauza no estaba la tienda abierta! Y al menos dos teníamos la seria intención de comprar tequila! Ni modo ya no se pudo. Guías excelente la verdad! Rescatan todo! Excelente para los niños! Lo disfrutaban mucho",3.0,Tequila,Jalisco,Attractive
"He visitado este lugar sin haberme arrependido nunca. El ambiente es muy relajado y la decoración sale de lo normal lo que lo hace atractivo. Los platillos si bien no son muy elaborados, si estan super bien preparados y les ponen un toque especial a...Más",4.0,Cholula,Puebla,Restaurant
"Llegué y no había ni una persona para atender ni para llevarte a alguna mesa.

Tuve que detener a un mesero para que me dijera donde podía sentarme.

Las mesas vacías pero como dejan una chancla o alguna pertenencia no puedes comer viendo a la...Más",1.0,Bacalar,QuintanaRoo,Restaurant
Esta muy rico pero el precio es exagerado. Dos desayunos  (cafe+fruta+tostadas/ café+fruta+huevos) nos costaron 13. Llevamos más de una semana viajando por México y ha sido el desayuno más caro que hemos pagado. De hecho pedimos un poco más de mantequilla para las tostadas ya...Más,3.0,Bacalar,QuintanaRoo,Restaurant
"Es una experiencia totalmente distinta, el descanso aquí lo llevan a otro nivel y la atención de las personas es muy cariñosa.  Por el momento se encuentran en remodelación, por lo que hay ruido, pero una vez que acaben, regresará a ser un lugar de paz",5.0,Valle_de_Bravo,Estado_de_Mexico,Hotel
"Viajamos desde el nivel del mar a Ciudad de México en 7500"" y nos fuimos a las pirámides un día después. Eso no era mucho tiempo para conseguir climatizado y algunos de nosotros nos pareció que estaba un poco de una lucha con escalar las escaleras. Nos tomamos nuestro tiempo y descansado mucho. Nos llevó muy pequeños sorbos de agua, así que no tuvimos dolores de estómago de demasiado en nuestros estómagos. nos hubiera gustado bastones para caminar por esa subir ... habría sido muy servicial. Es caro subiendo y bajando más alto. No hay un lugar de sombra en todo el lugar, así que prepárate para el calor y sol, sol, sol. Muchos vendedores al comienzo, a lo largo de la manera y el fin de algunas cosas buenas y precios donde mejor al principio.",5.0,Teotihuacan,Estado_de_Mexico,Attractive
"Así odio resorts con todo incluido, servicio de basura, la comida basura, bebidas basura... Esto no es lo que obtienes aquí en privilegios. Comida y copas, y un servicio increíble. Nunca he sido tan impresionado con un complejo turístico con todo incluido. El hotel es pequeño, sólo 100 habitaciones o así, así que no hay problema para conseguir una tumbona en la piscina o en la playa. Servicio en la playa fue el mejor que he tenido.. Mi bebida nunca estaba vacía y te dan un servicio de menú completo. La playa también es muy agradable, tranquilo y fresco y no gente. Él está justo a la esquina de la playa Norte, así que conseguir esa arena suave y blanca. Sólo es un lugar muy relajante. La isla en sí tiene un ambiente muy fresco y relajado. No hay carga de disco y vómitos niños",5.0,Isla_Mujeres,QuintanaRoo,Hotel
"El cuarto estaba muy pequeño, mi reservación era para un cuarto con cama queen size y me dieron una matrimonial.. la clave que me proporcionaron para el internet no trabajó hasta el siguiente día. El desayuno es aceptable.",2.0,Tlaquepaque,Jalisco,Hotel
